code,name
91.20.01.2006,Danau Bira
91.20.01.2007,Muru Mare
91.20.01.2008,Kwerba
91.20.01.2009,"koreksi nama desa Rekom Pemdes No145/1820/SET tgl 15 nov 2018
ttg penyampaian hasil validasi."
91.20.01.2010,Babija
91.20.01.2011,Marina Valen
91.20.02,Semula wil. Kab. Sarmi
91.20.02.2001,Dabra
91.20.02.2002,Taiyeve
91.20.02.2003,Fuao
91.20.02.2004,"koreksi nama desa Rekom Pemdes No145/1820/SET tgl 15 nov 2018
ttg penyampaian hasil validasi."
91.20.02.2005,"koreksi nama desa Rekom Pemdes No145/1820/SET tgl 15 nov 2018
ttg penyampaian hasil validasi."
91.20.02.2006,Dou
91.20.02.2008,Fokri
91.20.02.2015,"Semula wilayah Kec. Rufaer, Surat Bupati Mamberamo Raya Nomor :
140/092/SET/V/2018"
91.20.03,Semula wil. Kab. Sarmi
91.20.03.2001,Fona
91.20.03.2002,Tayai
91.20.03.2003,Bareri
91.20.03.2004,Sikari
91.20.03.2006,Kai
91.20.03.2007,"Semula wil Kec. Mamberamo Hulu, Surat Bupati Mamberamo Raya
Nomor : 140/092/SET/V/2018"
91.20.04,Semula wil. Kab. Sarmi
91.20.04.2001,Kustra
91.20.04.2002,Noyadi
91.20.04.2003,"koreksi nama desa Rekom Pemdes No145/1820/SET tgl 15 nov 2018
ttg penyampaian hasil validasi."
91.20.04.2004,Biri
91.20.04.2005,Wakeyadi
91.20.04.2006,Eri
91.20.04.2007,"koreksi nama desa Rekom Pemdes No145/1820/SET tgl 15 nov 2018
ttg penyampaian hasil validasi."
91.20.05,Semula wil. Kab. Sarmi
91.20.05.2001,Baudi
91.20.05.2002,Trimuris
91.20.05.2003,Bagusa
91.20.05.2004,Kapeso
91.20.05.2005,Suaseso
91.20.05.2006,Warembori
91.20.05.2007,Yoke
91.20.05.2008,"Semula wil Kec. Benuki berdasarkan Surat Bupati Mamberamo Raya
Nomor : 140/092/SET/V/2018"
91.20.06,Semula wil. Kab. Waropen
91.20.06.2001,Nadofoai
91.20.06.2002,Barapasi
91.20.06.2003,Sipisi
91.20.06.2004,Bariwaro
91.20.06.2005,Bensor
91.20.06.2006,Rawiwa
91.20.06.2007,Marikai
91.20.07,Semula wil. Kab. Waropen
91.20.07.2001,Kamai
91.20.07.2002,Dadat
91.20.07.2003,Kerema
91.20.07.2005,Teuw*
91.20.07.2006,Watiaro
91.20.07.2007,Gesa Baru
91.20.07.2008,"koreksi nama desa Rekom Pemdes No145/1820/SET tgl 15 nov 2018
ttg penyampaian hasil validasi."
91.20.08,Semula wil. Kab. Waropen
91.20.08.2001,Poiwai
91.20.08.2002,Tamakuri
91.20.08.2003,Bonoi
91.20.08.2004,Sorabi
91.20.08.2005,"koreksi nama desa Rekom Pemdes No145/1820/SET tgl 15 nov 2018
ttg penyampaian hasil validasi."
91.20.08.2006,Anasi
91.71,"Luas WilayahDefinitif, PBW,sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
91.71.01,1Jayapura Utara
91.71.01.1001,1Gurabesi
91.71.01.1002,2Bayangkara
91.71.01.1003,3Trikora
91.71.01.1004,4Imbi
91.71.01.1005,5Tanjung Ria
91.71.01.1006,6Mandala
91.71.01.1007,7Angkasapura
91.71.01.2008,Pemekaran sebagian Kel. Tanjung Ria sesuai Perda No. 10/2006
91.71.02,2Jayapura Selatan
91.71.02.1001,1Argapura
91.71.02.1002,2Ardipura
91.71.02.1003,3Numbay
91.71.02.1005,4Entrop
91.71.02.1006,5Hamadi
91.71.02.2007,Tahima Sorama
91.71.02.2008,Tobati
91.71.03,3Abepura
91.71.03.1002,1Asano
91.71.03.1008,2Awiyo
91.71.03.1010,Perda No. 9/2006
91.71.03.1011,Perda No. 9/2006
91.71.03.1012,Perda No. 9/2006
91.71.03.1014,"Semula Wil Kec Jayapura Selatan Perda 18/2007 (Srt Mendagri No
124/1436/BAK tgl 9 Maret 2018)"
91.71.03.1015,"Semula Wil Kec Jayapura Selatan Perda 18/2007 (Srt Mendagri No
124/1436/BAK tgl 9 Maret 2018)"
91.71.03.1016,"Semula Wil Kec Jayapura Selatan Perda 18/2007 (Srt Mendagri No
124/1436/BAK tgl 9 Maret 2018)"
91.71.03.2001,Nafri
91.71.03.2004,Enggros
91.71.03.2007,Koya Koso
91.71.04,4Muara Tami
91.71.04.1004,1Koya Barat
91.71.04.1005,2Koya Timur
91.71.04.2001,Skouw Mabo
91.71.04.2002,Skouw Yambe
91.71.04.2003,Skouw Sae
91.71.04.2006,Holtekamp
91.71.04.2007,Koya Tengah
91.71.04.2008,Perda No. 10/2006
91.71.05,Perda No. 8/2006
91.71.05.1001,Semula wil. Kec. Abepura
91.71.05.1002,Semula wil. Kec. Abepura
91.71.05.1004,Semula wil. Kec. Abepura
91.71.05.2003,Semula wil. Kec. Abepura
91.71.05.2005,"Perda No, 10/2006. Semula wil Kec Abepura Perda 10/2006 (Srt
Mendagri No 124/1436/BAK tgl 9 Maret 2018)"
92,PAPUA BARAT
92.01,"Luas Wilayah Indikatif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
92.01.01,1Makbon
92.01.01.1001,Peningkatan status Kel. Perda No. 13/2007
92.01.01.2002,Asbaken
92.01.01.2004,Malaumkarta
92.01.01.2005,Batu Lubang
92.01.01.2007,Batu Lubang Pantai
92.01.01.2008,Kwadas
92.01.01.2009,Bainkete
92.01.01.2010,Pemekaran desa Perda No. 22/2008
92.01.01.2011,Pemekaran desa Perda No. 22/2008
92.01.01.2012,Pemekaran Desa Batu Lubang Pantai Perda No 53/2013
92.01.01.2013,Pemekaran Desa Batu Lubang Pantai Perda No 53/2013
92.01.01.2014,Pemekaran Desa Batu Lubang Pantai Perda No 53/2013
92.01.01.2015,Pemekaran Desa Batu Lubang Perda No 53/2013
92.01.01.2016,Pemekaran Desa Bainkete Perda No 53/2013
92.01.01.2017,Pemekaran Desa Malaumkarta Perda No 53/2013
92.01.04,-
92.01.04.2001,Klabra
92.01.04.2002,Wanurian
92.01.04.2009,Klarion
92.01.04.2011,Kaas
92.01.04.2015,Pemekaran desa Perda No. 22/2008
92.01.04.2016,Pemekaran desa Perda No. 22/2008
92.01.04.2019,Pemekaran Desa Klabra Perda No 53/2013
92.01.04.2020,Perda No. 7/2010
92.01.04.2022,Pemekaran Desa Wanurian Perda No 53/2013
92.01.04.2027,Pemekaran Desa Kaas Perda No 53/2013
92.01.04.2028,Pemekaran Desa Klarion Perda No 53/2013
92.01.04.2033,Pemekaran Desa Mumpi Perda No 53/2013
92.01.04.2034,Pemekaran Desa Klabra Perda No. 53/2013
92.01.05,3Salawati
92.01.05.1001,Peningkatan Desa mjd Kelurahan Perda No 45/2013
92.01.05.1006,Peningkatan Status Perda No. 13/2007
92.01.05.1007,Peningkatan Status Perda No. 13/2007
92.01.05.1009,Pengkatan status desa mjd kelurahan Perda No 47/2013
92.01.05.2011,Walal
92.01.05.2012,Malaus
92.01.05.2018,Pemekaran desa Perda No. 22/2008
92.01.06,-
92.01.06.2001,Seget
92.01.06.2004,Malabam
92.01.06.2005,"Koreksi Surat Bupati No. 125.1/293 tgl 21 Maret 2016, Perbaikan Nama
dari Kasim menjadi Pulau Kasim, Surat Bupati Sorong No. 140/276 tgl
29 Maret 2021, Surat Sesditjen Bina Pemerintahan Desa No.
145/2430/BPD tgl 24 Mei 2021."
92.01.06.2010,Kasimle
92.01.06.2011,Pemekaran desa Perda No. 22/2008
92.01.06.2012,Pemekaran desa Perda No. 22/2008
92.01.06.2013,Pemekaran desa Perda No. 22/2008
92.01.06.2014,Pemekaran desa Perda No. 4/2009
92.01.06.2015,Pemekaran Desa Kasim Perda No 53/2013
92.01.07,5Aimas
92.01.07.1001,1Aimas
92.01.07.1002,Peningkatan status Perda No. 3/2009
92.01.07.1003,Peningkatan status Perda No. 3/2009
92.01.07.1006,Peningkatan status Perda no. 3/2009
92.01.07.1026,Peningkatan status Perda No. 3/2009
92.01.07.1029,Perda No. 13/2007 Peningkatan status menjadi Kel.
92.01.07.1030,Perda No. 37/2009 Peningkatan status menjadi Kel.
92.01.07.1031,Pembentukan Kel. Perda No. 3/2009
92.01.07.1032,Pembentukan Kel. Perda No. 3/2009
92.01.07.1034,Peningkatan status desa mjd kelurahan Perda No 48/2013.
92.01.07.1035,Peningkatan status desa mjd kelurahan Perda No 51/2013
92.01.07.2028,Pemekaran desa Perda No. 22/2008
92.01.07.2033,Pemekaran Kel Aimas Perda No 53/2013
92.01.07.2038,Pemekaran desa Mariat Gunung Perda No. 4/2009
92.01.08,-
92.01.08.2001,Klawana
92.01.08.2002,Klamono
92.01.08.2003,Wariayau
92.01.08.2008,"Pemekaran desa Perda No. 22/2008. Koreksi nama Srt Kab Sorong No
140/285 tgl 24 maret 2017 dan Srt Ditjen Pemdes No 146/3672/BPD tgl
21 Juni 2017"
92.01.08.2009,Pemekaran desa Perda No. 22/2008
92.01.08.2010,Pemekaran desa Perda No. 22/2008
92.01.08.2013,Pemekaran desa Perda No. 22/2008
92.01.08.2020,"Pemekaran sebagian Wil Desa Klamono Perda No. 53/2013, Koreksi
nama Surat Kab Sorong No. 140/285 tgl 24 maret 2017 dan Surat
Ditjen Pemdes No. 146/3672/BPD tgl 21 Juni 2017, Perbaikan Nama dari
Mlasmily menjadi Malasmiliy, Surat Bupati Sorong No. 140/276 tgl 29
Maret, Surat Sesditjen Bina Pemerintahan Desa No. 145/2430/BPD tgl
24 Mei 2021."
92.01.08.2021,Pemekaran sebagian Wil Desa Klamono Perda No 53/2013
92.01.08.2022,Perda No 53/2013
92.01.10,-
92.01.10.2001,Sayosa
92.01.10.2004,Semula wil Kec. Makbon
92.01.10.2006,Pemekaran desa Perda No. 22/2008
92.01.10.2011,Pemekaran Desa Maladofok Perda No 53/2013
92.01.10.2012,Pemekaran Desa Maladofok Perda No 53/2013
92.01.10.2014,Pemekaran Desa Sayosa Perda No 53/2013
92.01.12,-
92.01.12.2001,Segun
92.01.12.2002,Gisim
92.01.12.2003,Waimon
92.01.12.2004,Klasegun
92.01.12.2005,Waimlabat
92.01.12.2006,Majemau
92.01.12.2008,Pemekaran Desa Klasegum Perda No 53/2013
92.01.12.2009,Pemekaran Desa Gisim Perda No 53/2013
92.01.12.2010,Pemekaran Desa Segun Perda No 53/2013
92.01.13,Perda No. 05/2005
92.01.13.1001,"Semula wil. Kec. Salawati, Peningkatan status kel Perda No. 13/2007.
Perbaikan nama kelurahan semula Makbusum menjadi Makbusun
sesuai Perda Kab. Sorong No.13 Tahun 2007."
92.01.13.1002,"Semula wil. Kec. Salawati, Peningkatan status Kel Perda No. 13/2007"
92.01.13.1003,"Semula wil. Kec. Salawati. Peningkatan status desa mjd Kelurahan
Perda No 46/2013"
92.01.13.2004,Semula wil. Kec. Salawati
92.01.13.2005,Semula wil. Kec. Salawati
92.01.13.2006,"Semula wil. Kec. Salawati, Perbaikan Nama dari Klalin menjadi Klain
sesuai Surat Bupati Sorong No. 140/276 tgl 29 Maret 2021, Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021.
Keputusan Gubernur Irian Jaya No. 253/1991"
92.01.13.2007,Perda No. 5/2005
92.01.13.2008,Pemekaran desa Perda No. 22/2008
92.01.13.2009,Pemekaran Kel Makbusun Perda No 53/2013
92.01.13.2010,Pemekaran Kel Makbusun Perda No 53/2013
92.01.13.2011,Pemekaran Desa Klain Perda No 53/2013
92.01.14,Perda No. 05/2005
92.01.14.2001,Semula wil. Kec. Seget
92.01.14.2002,"Semula wil. Kec. Seget. Koreksi nama Srt Kab Sorong No 140/285 tgl
24 maret 2017 dan Srt Ditjen Pemdes No 146/3672/BPD tgl 21 Juni
2017"
92.01.14.2007,Pemekaran desa Perda No. 22/2008
92.01.14.2008,Pemekaran desa Perda No. 4/2009
92.01.14.2011,Pemekaran Desa Sailolof Perda No 53/2013
92.01.14.2012,"Pemekaran Desa Sailolof Perda No 53/2013, Koreksi Srt Bup. No.
125.1/293 tgl.21 Maret 2016.
Perbaikan nama desa/kampung semula Masmaspop menjadi
Masmapop sesuai Surat Rekom Pemdes No. 145/2979/BPD Tanggal 13
Juni 2022 Hal Penyampaian Data Desa Hasil Verifikasi dan Validasi
Penamaan Desa."
92.01.17,Perda No. 12/2007
92.01.17.2003,Semula wil. Kec. Beraur
92.01.17.2004,Semula wil. Kec. Beraur
92.01.17.2005,Perda No. 12/2007
92.01.17.2008,Pemekaran desa Perda No. 22/2008
92.01.17.2009,Pemekaran Desa Indiwi Perda No 53/2013
92.01.17.2010,Pemekaran Desa Klabot Perda No 53/2013
92.01.17.2014,Perda No 7/2010
92.01.17.2015,Perda No 7/2010
92.01.18,Perda No. 12/2007
92.01.18.2001,Semula wil. Kec. Beraur
92.01.18.2004,Perda No. 12/2007
92.01.18.2008,"Pemekaran desa Perda No. 22/2008, Koreksi surat Bupati No.
125.1/293 tgl.21 Maret 2016.
Perbaikan nama desa/kampung semula Byolokfle menjadi Byoklokfle,
sesuai:
Surat Bupati Sorong No. 140/276 tgl 29 Maret 2021;
Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei
2021; dan
Pasal 15 Perda Kab. Sorong No. 22/2008."
92.01.18.2009,"Pemekaran desa Perda No. 22/2008, Koreksi surat Bupati No.
125.1/293 tgl.21 Maret 2016, Perbaikan Nama dari Totjin menjadi Tbotjin
sesuai surat Bupati Sorong No. 140/276 tgl 29 Maret 2021, Surat
Sesditjen Bina Pemerintahan Desa No. 145/2430/BPD tgl 24 Mei 2021.
Pasal 15 Perda Kabupaten Sorong No. 22/2008"
92.01.18.2010,Pemekaran desa Perda No. 22/2008
92.01.18.2011,Pemekaran Desa Wilti Perda No 53/2013
92.01.18.2012,Pemekaran Desa Wilti Perda No 53/2013
92.01.18.2013,Pemekaran Desa Wilti Perda No 53/2013
92.01.18.2014,Pemekaran Desa Tarsa Perda No 53/2013
92.01.18.2019,"Pemekaran Desa Hobard Perda No 53/2013
Perbaikan nama desa/kampung semula Betwaft menjadi Betwaf
sesuai Surat Rekom Pemdes No. 145/2979/BPD Tanggal 13 Juni 2022
Hal Penyampaian Data Desa Hasil Verifikasi dan Validasi Penamaan
Desa."
92.01.18.2025,Pemekaran Desa Mlawen Perda No 53/2013
92.01.20,Perda No. 12/2007
92.01.20.2001,Luwelala
92.01.20.2003,Semula wil Kec. Moraid Perda No. 12/2007
92.01.20.2004,Pemekaran desa Perda No. 22/2008
92.01.20.2006,Pemekaran desa Perda No. 22/2008
92.01.20.2009,"Pemekaran Desa Luwelala Perda No 53/2013, Koreksi Srt Bup. No.
125.1/293 tgl.21 Maret 2016.
Perbaikan nama desa/kampung semula Bosi menjadi Bousui sesuai
Surat Rekom Pemdes No. 145/2979/BPD Tanggal 13 Juni 2022 Hal
Penyampaian Data Desa Hasil Verifikasi dan Validasi Penamaan Desa."
92.01.20.2010,Pemekaran Desa Luwelala Perda No 53/2013
92.01.20.2011,Pemekaran Desa Luwelala Perda No 53/2013
92.01.20.2012,Pemekaran Desa Luwelala Perda No 53/2013
92.01.20.2015,Pemekaran Desa Klatim Perda No 53/2013
92.01.39,Pemakaran Kec. Perda No. 22/2007
92.01.39.1001,Semula wil Kec. Aimas Perda No. 22/2007
92.01.39.1002,Semula wil Kec. Aimas Perda No. 22/2007
92.01.39.1003,"Perbaikan nama kelurahan semula Klasukuk menjadi Klasuluk sesuai
Perda No.13 Tahun 2007."
92.01.39.1004,4Klamasen
92.01.39.1009,Peningkatan status desa mjd kelurahan Perda No 49/2013
92.01.39.1010,Peningkatan status desa mjd kelurahan Perda No 50/2013
92.01.39.1011,Peningkatan status desa mjd kelurahan Perda No 52/2013
92.01.39.2005,Semula wil Kec. Aimas Perda No. 22/2008
92.01.39.2007,Pemekaran Kel Mariyai Perda No 53/2013
92.01.39.2008,Pemekaran Kel Mariyai Perda No 53/2013
92.01.39.2012,Pemekaran Kel. Klamesem Perda No. 4/2009
92.01.40,Pemekaran Kec. Perda No. 22/2007
92.01.40.2001,Semula wil Kec. Makbon Perda No. 4/2009
92.01.40.2002,Klawuluh
92.01.40.2003,Malakobutu
92.01.40.2004,Kwakeik
92.01.40.2005,Klasowoh
92.01.40.2006,Malalilis
92.01.40.2007,Perda No 4/2009
92.01.40.2008,Perda No 53/2013
92.01.41,Pemekaran Kec. Perda No. 22/2007
92.01.41.2002,Semula wil Kec. Moraid Perda No. 22/2007
92.01.41.2003,Pemekaran desa Perda No. 22/2007
92.01.41.2004,Pemekaran desa Perda No. 22/2007
92.01.41.2006,Pemekaran Desa Swis Perda No 53/2013
92.01.41.2007,Pemekaran Desa Swis Perda No 53/2013
92.01.41.2008,Pemekaran Desa Swis Perda No 53/2013
92.01.41.2013,Perda No 53/2013
92.01.42,Pemekaran Kec. Perda No. 22/2007
92.01.42.2001,Semula wil Kec. Salawati Perda No. 22/2007
92.01.42.2002,Semula wil Kec. Salawati Perda No. 22/2007
92.01.42.2003,Semula wil Kec. Salawati Perda No. 22/2007
92.01.42.2004,Semula wil Kec. Salawati Perda No. 22/2007
92.01.42.2005,"Semula wil Kec. Salawati Perda No. 22/2007, Perbaikan Nama dari
Klasarin menjadi Klasari sesuai Surat Bup Sorong No. 140/276 tgl 29
Maret 2021, Surat Sesditjen Bina Pemerintahan Desa No.
145/2430/BPD tgl 24 Mei 2021."
92.01.42.2006,Semula wil Kec. Segun Perda No. 22/2007
92.01.42.2007,Pemekaran desa Perda No. 22/2007
92.01.42.2008,Pemekaran Desa Wonosobo Perda No 53/2013
92.01.42.2009,Pemekaran Desa Klaforo Perda No 53/2013
92.01.43,Pemekaran Kec. Aimas Perda No. 22/2007
92.01.43.2001,Perda No. 22/2007
92.01.43.2002,Pemekaran Desa Maibo Perda No. 53/2012
92.01.43.2003,Pemekaran Desa Maibo Perda No. 53/2012
92.01.43.2004,"Pemekaran Desa Maibo Perda No. 53/2012, perbaikan nama dari Klatok
menjadi Kagiwala sesuai Surat Bupati Sorong No. 140/276 tgl 29 maret
2021, Surat Sesditjen Bina Pemerintahan Desa No. 145/2430/BPD tgl
24 Mei 2021."
92.01.44,Pemekaran Kec. Beraur Perda No. 31/2013
92.01.44.2001,Semula Wil Kec Beraur Perda N0 31/2013
92.01.44.2002,"Pemekaran desa Perda No. 22/2008. Semula wil Kec Beraur Perda No
31/2013"
92.01.44.2003,"Pemekaran Desa Disfra Perda No 53/2013. Semula wil Kec Beraur
Perda No 31/2013"
92.01.44.2004,"Pemekaran Desa Disfra Perda No 53/2013. Semula wil Kec Beraur
Perda No 31/2013"
92.01.44.2005,"Pemekaran Desa Bagun Perda No 53/2013. Semula wil Kec Beraur
Perda No 31/2013. Penamaan sesuai Perda Kabupaten Sorong
No.53/2013"
92.01.44.2006,"Pemekaran Desa Bagun Perda No 53/2013. Semula wil Kec Beraur
Perda No 31/2013"
92.01.44.2007,"Pemekaran Desa Bagun Perda No 53/2013. Semula wil Kec Beraur
Perda No 31/2013"
92.01.44.2008,"Pemekaran Desa Disfra Perda No 53/2013. Semula wil Kec Beraur
Perda No 31/2013"
92.01.44.2009,"Pemekaran Desa Bagun Perda No 53/2013. Semula wil Kec Beraur
Perda No 31/2013"
92.01.45,Pemekaran Kec. Sayosa Perda No. 32/2013
92.01.45.2001,Semula wil Kec Sayosa Perda No 32/2013
92.01.45.2002,"Pemekaran desa Perda No. 22/2008, Semula wil Kec. Sayosa Perda
No. 32/2013, Koreksi nama srt Kab. Sorong No. 140/285 tgl 24 maret
2017 dan srt Ditjen Pemdes No. 146/3672/BPD tgl 21 Juni 2017,
Perbaikan Nama dari Klawren menjadi Klawaren, srt Bupati Sorong
No. 140/276 29/3/21, Srt Sesditjen Bina Pemerintahan Desa No.
145/2430/BPD tgl 24 Mei 2021.
Pasal 12 Perda Kabupaten Sorong No. 22/2008"
92.01.45.2003,"Pemekaran Desa Sayosa Perda No 53/2013. Semula wil Kec Sayosa
Perda No 32/2013"
92.01.45.2004,"Pemekaran Desa Saluk Perda No 53/2013. Semula wil Kec Sayosa
Perda No 32/2013"
92.01.45.2005,"Pemekaran Desa Saluk Perda No 53/2013. Semula wil Kec Sayosa
Perda No 32/2013"
92.01.45.2006,"Pemekaran Desa Klawren Perda No 53/2013. Semula wil Kec Sayosa
Perda No 32/2013"
92.01.46,Pemekaran Kec. Maudus Perda No. 33/2013
92.01.46.2001,Semula wil Kec Maudus Perda No 33/2013
92.01.46.2002,"Pemekaran desa Perda No. 22/2008. Semula wil Kec Maudus Perda
No 33/2013"
92.01.46.2003,"Pemekaran desa Perda No. 22/2008. Semula wil Kec Maudus Perda
No 33/2013"
92.01.46.2004,"Pemekaran desa Perda No. 22/2008, Semula wil Kec. Maudus Perda
No 33/2013, perbaikan nama dari Susyom menjadi Warbo sesuai surat
Bupati Sorong No. 140/276 tgl 29 Maret 2021, Surat Sesditjen Bina
Pemerintahan Desa No. 145/2430/BPD tgl 24 Mei 2021."
92.01.46.2005,"Pemekaran Desa Ketawas Perda No 53/2013. Semula wil Kec Maudus
Perda No 33/2013"
92.01.46.2006,"Pemekaran Desa Dasri Perda No 53/2013. Semula wil Kec Maudus
Perda No 33/2013"
92.01.46.2007,"Pemekaran Desa Dasri Perda No 53/2013. Semula wil Kec Maudus
Perda No 33/2013, Koreksi Srt Bup. No. 125.1/293 tgl.21 Maret 2016"
92.01.47,Pemekaran Kec. Klabot Perda No. 35/2013
92.01.47.2001,Semula wil. Kec. Beraur. Semula wil Kec Klabot Perda No 35/2013
92.01.47.2002,Semula wil. Kec. Beraur. Semula wil Kec Klabot Perda No 35/2013
92.01.47.2003,"Pemekaran desa Perda No. 22/2008. Semula wil Kec Klabot Perda No
35/2013"
92.01.47.2004,Perda No. 12/2007. Semula wil Kec Klabot Perda No 35/2013
92.01.47.2005,"Pemekaran Desa Buk Perda No 53/2013. Semula wil Kec Klabot Perda
No 35/2013"
92.01.47.2006,"Pemekaran Desa Buk Perda No 53/2013. Semula wil Kec Klabot Perda
No 35/2013"
92.01.47.2007,"Pemekaran Desa Buk Perda No 53/2013. Semula wil Kec Klabot Perda
No 35/2013"
92.01.48,Pemekaran Kec. Klasou Perda No. 36/2013
92.01.48.2001,"Semula wil Kec. Moraid Perda No. 22/2007. Semula wil Kec Klasou
Perda No 36/2013"
92.01.48.2002,"Pemekaran desa Perda No. 22/2007. Semula wil Kec Klasou Perda No
36/2013"
92.01.48.2003,"Pemekaran Desa Saengkeduk Perda No 53/2013. Semula wil Kec
Klasou Perda No 36/2013"
92.01.48.2004,"Pemekaran Desa Selekebo Perda No 53/2013. Semula wil Kec Klasou
Perda No 36/2013"
92.01.48.2005,"Pemekaran Desa Selekebo Perda No 53/2013. Semula wil Kec Klasou
Perda No 36/2013"
92.01.48.2006,"Pemekaran Desa Selekebo Perda No 53/2013. Semula wil Kec Klasou
Perda No 36/2013"
92.01.49,Pemekaran Kec. Klamono Perda No. 38/2013
92.01.49.2001,Semula wil Kec Klamono Perda No 38/2013
92.01.49.2002,Semula wil Kec Klamono Perda No 38/2013
92.01.49.2003,Semula wil Kec Klamono Perda No 38/2013
92.01.49.2004,"Pemekaran desa Perda No. 22/2008. Semula wil Kec Klamono Perda
No 38/2013"
92.01.49.2005,"Pemekaran desa Perda No. 22/2008. Semula wil Kec Klamono Perda
No 38/2013"
92.01.49.2006,"Pemekaran sebagian Wil Desa Malasigit Perda No 53/2013. Semula wil
Kec Klamono Perda No 38/2013"
92.01.49.2007,"Pemekaran Desa Malasigit Perda No 53/2013. Semula wil Kec Klamono
Perda No 38/2013"
92.01.49.2008,"Pemekaran sebagian Wil Desa Klagulu Perda No 53/2013. Semula wil
Kec Klamono Perda No 38/2013"
92.01.49.2009,"Pemekaran sebagian Wil Desa Klamugun Perda No 53/2013, Semula
wil. Kec. Klamono Perda No. 38/2013"
92.01.50,Pemekaran Kec. Beraur & Klawak Perda No. 39/2013
92.01.50.2001,"Semula wil. Kec. Beraur, Semula wil Kec. Klawak Perda No. 39/2013"
92.01.50.2002,"Perda No. 12/2007, Semula wil Kec. Klawak Perda No. 39/2013"
92.01.50.2003,"Pemekaran desa Perda No. 22/2008, Semula wil Kec. Beraur Perda
No. 39/2013"
92.01.50.2004,"Pemekaran Desa Tarsa Perda No 53/2013, Semula wil Kec. Konhir
Perda No. 39/2013"
92.01.50.2005,"Pemekaran Desa Klabra Perda No 53/2013, Semula wil Kec. Beraur
Perda No. 39/2013"
92.01.50.2006,"Pemekaran Desa Klabra Perda No 53/2013, Semula wil Kec. Beraur
Perda No. 39/2013"
92.01.50.2007,"Pemekaran Desa Tarsa Perda No 53/2013, Semula wil Kec. Klawak
Perda No. 39/2013"
92.01.50.2008,"Pemekaran Desa Tarsa Perda No 53/2013, Semula wil Kec. Klawak
Perda No. 39/2013"
92.01.50.2009,"Pemekaran Desa Tarsa Perda No 53/2013. Semula Wil Kec Klawak
Perda 39/2013, Surat Bup 140/1148 : kamp mlaron distrik konhir kab
sorong, Rekom Pemdes No145/1820/SET tgl 15 nov 2018 ttg
penyampaian hasil validasi."
92.01.51,Pemekaran Kec. Klamono Perda No. 40/2013
92.01.51.2001,"Pemekaran desa Perda No. 22/2008, Semula wil. Kec. Klamono Perda
No. 40/2013, Koreksi Srt Bup. No. 125.1/293 tgl.21 Maret 2016"
92.01.51.2002,"Pemekaran sebagian Wil Desa Maladuk Perda No 53/2013, Semula wil
Kec. Klamono Perda No. 40/2013"
92.01.51.2003,"Pemekaran desa Perda No. 53/2013, Koreksi Srt Bup. No. 125.1/293
tgl.21 Maret 2016"
92.01.51.2004,"Pemekaran sebagian Wil Desa Klawana Perda No 53/2013, Semula
wil. Kec. Klamono Perda No. 40/2013"
92.01.51.2005,"Pemekaran desa Perda No. 53/2013, Koreksi Srt Bup. No. 125.1/293
tgl.21 Maret 2016"
92.01.52,Pemekaran Kec. Klawak Perda No. 41/2013
92.01.52.2001,"Semula wil. Kec. Beraur, Semula wil. Kec. Klawak Perda No. 41/2012"
92.01.52.2002,"Perda No. 12/2007, Semula wil. Kec. Klawak Perda No. 41/2012"
92.01.52.2003,"Pemekaran Desa Hobard Perda No 53/2013, Menjadi wil. Kec. Klawak
Perda No. 41/2012"
92.01.52.2004,"Pemekaran Desa Brianlo Perda No 53/2013, Semula wil. Kec. Klawak
Perda No. 41/2012. Koreksi nama Srt Kab Sorong No 140/285 tgl 24
maret 2017 dan Srt Ditjen Pemdes No 146/3672/BPD tgl 21 Juni 2017"
92.01.52.2005,"Pemekaran Desa Brianlo Perda No 53/2013, Semula wil. Kec. Klawak
Perda No. 41/2012"
92.01.52.2006,"Pemekaran Desa Brianlo Perda No 53/2013, Semula wil. Kec. Klawak
Perda No. 41/2012"
92.01.52.2007,"Pemekaran Desa Brianlo Perda No 53/2013, Semula wil. Kec. Klawak
Perda No. 41/2012"
92.01.53,Pemekaran Kec. Salawati Selatan Perda No. 42/2013
92.01.53.2001,"Semula wil. Kec. Seget. Semula wil Kec Salawati Selatan Perda No
42/2013"
92.01.53.2002,"Pemekaran Desa Waliam Perda No 53/2013. Semula wil Kec Salawati
Selatan Perda No 42/2013"
92.01.53.2003,"Pemekaran Desa Waliam Perda No 53/2013. Semula wil Kec Salawati
Selatan Perda No 42/2013"
92.01.53.2004,"Pemekaran Desa Waliam Perda No 53/2013. Semula wil Kec Salawati
Selatan Perda No 42/2013"
92.01.53.2005,"Pemekaran desa Perda No. 22/2008. Semula wil Kec Salawati Selatan
Perda No 42/2013"
92.01.53.2006,Perda No. 5/2005. Semula wil Kec Salawati Selatan Perda No 42/2013
