level,kode,nama_wilayah,parent_provinsi,parent_kabupaten,jumlah_desa,luas_wilayah,keterangan
kecamatan,11.11.12,Peulimbang,,KAB. BIREUEN,22.0,,
desa,11.11.12.2001,,,,,,
desa,11.11.12.2002,,,,,,
desa,11.11.12.2003,,,,,,
desa,11.11.12.2004,,,,,,
desa,11.11.12.2005,,,,,,
desa,11.11.12.2006,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.12.2007,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.12.2008,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.11.12.2009,,,,,,
desa,11.11.12.2010,,,,,,
desa,11.11.12.2011,,,,,,
desa,11.11.12.2012,,,,,,
desa,11.11.12.2013,,,,,,
desa,11.11.12.2014,,,,,,
desa,11.11.12.2015,,,,,,
desa,11.11.12.2016,,,,,,
desa,11.11.12.2017,,,,,,
desa,11.11.12.2018,,,,,,
desa,11.11.12.2019,,,,,,
desa,11.11.12.2020,,,,,,Qanun No. 9/2007
desa,11.11.12.2021,,,,,,Qanun No. 9/2007
desa,11.11.12.2022,,,,,,Qanun No. 9/2007
kecamatan,11.11.13,Kota Juang,,KAB. BIREUEN,23.0,,
kecamatan,11.11.13,,,,,,
desa,11.11.13.2001,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.13.2002,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.11.13.2003,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.11.13.2005,,,,,,
desa,11.11.13.2006,,,,,,"Perbaikan nama sesuai Srt Pem Aceh No.146.1/10560 tgl 13 Juni 2016  Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh, Perbaikan nama  sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov 2018 hal  penyampaian hasil validasi"
desa,11.11.13.2007,,,,,,
desa,11.11.13.2008,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.11.13.2009,,,,,,Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov  2018 hal penyampaian hasil validasi
desa,11.11.13.2010,,,,,,
desa,11.11.13.2011,,,,,,
desa,11.11.13.2012,,,,,,
desa,11.11.13.2013,,,,,,
desa,11.11.13.2014,,,,,,
desa,11.11.13.2015,,,,,,
desa,11.11.13.2016,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.11.13.2017,,,,,,
desa,11.11.13.2018,,,,,,
desa,11.11.13.2019,,,,,,
desa,11.11.13.2020,,,,,,
desa,11.11.13.2021,,,,,,
desa,11.11.13.2022,,,,,,
desa,11.11.13.2023,,,,,,"Qanun No. 9/2007, Perbaikan nama sesuai Surat Pem Aceh No.  146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama Desa/Gampong  di Aceh"
kecamatan,11.11.14,Kuala,,KAB. BIREUEN,20.0,,
kecamatan,11.11.14,,,,,,
desa,11.11.14.2001,,,,,,
desa,11.11.14.2002,,,,,,"Perbaikan nama desa semula Cot Unou menjadi Cot Unoe, sesuai: Qanun No. 41 Tahun 2004; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
desa,11.11.14.2003,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.14.2005,,,,,,
desa,11.11.14.2006,,,,,,
desa,11.11.14.2007,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.14.2008,,,,,,
desa,11.11.14.2009,,,,,,
desa,11.11.14.2010,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.11.14.2011,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.14.2012,,,,,,
desa,11.11.14.2013,,,,,,
desa,11.11.14.2014,,,,,,
desa,11.11.14.2015,,,,,,
desa,11.11.14.2016,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017. Perbaikan nama desa semula Bale Kunyuen menjadi Balee Kuyun,  sesuai: Qanun No. 41 Tahun 2004; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
desa,11.11.14.2017,,,,,,
desa,11.11.14.2018,,,,,,
desa,11.11.14.2019,,,,,,
desa,11.11.14.2020,,,,,,
kecamatan,11.11.15,Peusangan Siblah Krueng,,KAB. BIREUEN,21.0,,
kecamatan,11.11.15,,,,,,
desa,11.11.15.2001,,,,,,
desa,11.11.15.2002,,,,,,
desa,11.11.15.2003,,,,,,
desa,11.11.15.2004,,,,,,
desa,11.11.15.2005,,,,,,
desa,11.11.15.2006,,,,,,
desa,11.11.15.2007,,,,,,
desa,11.11.15.2008,,,,,,
desa,11.11.15.2009,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.15.2011,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.15.2012,,,,,,
desa,11.11.15.2013,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.15.2014,,,,,,
desa,11.11.15.2015,,,,,,
desa,11.11.15.2016,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.11.15.2017,,,,,,
desa,11.11.15.2018,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.11.15.2019,,,,,,
desa,11.11.15.2020,,,,,,Qanun No. 9/2007
desa,11.11.15.2021,,,,,,Qanun No. 9/2007
kecamatan,11.11.16,,,,,,
kecamatan,11.11.16,Peusangan Selatan,,KAB. BIREUEN,21.0,,
desa,11.11.16.2001,,,,,,
desa,11.11.16.2002,,,,,,
desa,11.11.16.2003,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.16.2004,,,,,,
desa,11.11.16.2005,,,,,,
desa,11.11.16.2006,,,,,,
desa,11.11.16.2007,,,,,,
desa,11.11.16.2008,,,,,,
desa,11.11.16.2009,,,,,,
desa,11.11.16.2010,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.11.16.2011,,,,,,
desa,11.11.16.2012,,,,,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017. Perbaikan nama desa semula Lung Kuli menjadi Lueng Kuli, sesuai: Qanun No. 42 Tahun 2004; dan Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
desa,11.11.16.2013,,,,,,
desa,11.11.16.2015,,,,,,
desa,11.11.16.2016,,,,,,
desa,11.11.16.2017,,,,,,
desa,11.11.16.2018,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.16.2019,,,,,,
desa,11.11.16.2020,,,,,,Qanun No. 8/2007
desa,11.11.16.2021,,,,,,Qanun No. 9/2007
kecamatan,11.11.17,Kuta Blang,,KAB. BIREUEN,41.0,,
kecamatan,11.11.17,,,,,,
desa,11.11.17.2001,,,,,,
desa,11.11.17.2002,,,,,,
desa,11.11.17.2003,,,,,,
desa,11.11.17.2004,,,,,,
desa,11.11.17.2005,,,,,,
desa,11.11.17.2006,,,,,,
desa,11.11.17.2007,,,,,,
desa,11.11.17.2008,,,,,,
desa,11.11.17.2009,,,,,,
desa,11.11.17.2010,,,,,,
desa,11.11.17.2011,,,,,,
desa,11.11.17.2012,,,,,,
desa,11.11.17.2013,,,,,,
desa,11.11.17.2014,,,,,,
desa,11.11.17.2015,,,,,,
desa,11.11.17.2016,,,,,,
desa,11.11.17.2017,,,,,,
desa,11.11.17.2018,,,,,,
desa,11.11.17.2019,,,,,,
desa,11.11.17.2020,,,,,,
desa,11.11.17.2021,,,,,,
desa,11.11.17.2022,,,,,,
desa,11.11.17.2023,,,,,,
desa,11.11.17.2024,,,,,,
desa,11.11.17.2025,,,,,,"Perbaikan nama sesuai Srt Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Validasi Data Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan  Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017,  Srt Ditjen Pemdes No 145/1820/SET tgl 15 Nov 2018"
desa,11.11.17.2027,,,,,,
desa,11.11.17.2028,,,,,,
desa,11.11.17.2029,,,,,,
desa,11.11.17.2030,,,,,,
desa,11.11.17.2031,,,,,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni  2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa  tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD  tgl 21 Juni 2017"
desa,11.11.17.2032,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.17.2033,,,,,,
desa,11.11.17.2034,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.11.17.2035,,,,,,
desa,11.11.17.2036,,,,,,
desa,11.11.17.2037,,,,,,
desa,11.11.17.2038,,,,,,
desa,11.11.17.2039,,,,,,
desa,11.11.17.2040,,,,,,Qanun No. 8/2007
desa,11.11.17.2041,,,,,,Qanun No. 9/2007
kabupaten,11.12,KAB. ACEH BARAT DAYA,,KAB. ACEH BARAT DAYA,152.0,1882.0,Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.  B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022.
kabupaten,11.12,KAB.,,KAB.,152.0,1882.277,Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
kecamatan,11.12.01,,,KAB.,20.0,,"Perbaikan nama kec. semula Blang Pidie menjadi Blangpidie, sesuai:"
desa,11.12.01.2006,,,KAB.,1.0,,
desa,11.12.01.2007,,,KAB.,2.0,,
desa,11.12.01.2008,,,KAB.,3.0,,
desa,11.12.01.2010,,,KAB.,4.0,,
desa,11.12.01.2014,,,KAB.,5.0,,
desa,11.12.01.2015,,,KAB.,6.0,,
desa,11.12.01.2016,,,KAB.,7.0,,
desa,11.12.01.2017,,,KAB.,8.0,,
desa,11.12.01.2018,,,KAB.,9.0,,
desa,11.12.01.2019,,,KAB.,10.0,,
desa,11.12.01.2020,,,KAB.,11.0,,
desa,11.12.01.2021,,,KAB.,12.0,,
desa,11.12.01.2022,,,KAB.,13.0,,
desa,11.12.01.2023,,,KAB.,14.0,,
desa,11.12.01.2024,,,KAB.,15.0,,
desa,11.12.01.2025,,,KAB.,16.0,,
desa,11.12.01.2026,,,KAB.,17.0,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
desa,11.12.01.2028,,,KAB.,18.0,,
desa,11.12.01.2029,,,KAB.,19.0,,
kecamatan,11.12.02,,,,,,
kecamatan,11.12.02,Tangan-Tangan,,,15.0,,
desa,11.12.02.2001,,,,,,
desa,11.12.02.2002,,,,,,
desa,11.12.02.2003,,,,,,
desa,11.12.02.2004,,,,,,
desa,11.12.02.2005,,,,,,
desa,11.12.02.2006,,,,,,
desa,11.12.02.2007,,,,,,
desa,11.12.02.2008,,,,,,
desa,11.12.02.2014,,,,,,
desa,11.12.02.2015,,,,,,
desa,11.12.02.2016,,,,,,
desa,11.12.02.2017,,,,,,
desa,11.12.02.2018,,,,,,
desa,11.12.02.2019,,,,,,
desa,11.12.02.2020,,,,,,UU No. 4/2002
kecamatan,11.12.03,,,,,,
kecamatan,11.12.03,Manggeng,,,18.0,,
desa,11.12.03.2001,,,,,,
desa,11.12.03.2002,,,,,,
desa,11.12.03.2003,,,,,,
desa,11.12.03.2005,,,,,,
desa,11.12.03.2006,,,,,,
desa,11.12.03.2007,,,,,,Perbaikan nama sesuai Surat Bupati No. 146/1707/2015 Hal Mohon  koreksi kode dan data wilayah dalam Kab. Aceh Barat Daya
desa,11.12.03.2009,,,,,,
desa,11.12.03.2010,,,,,,
desa,11.12.03.2011,,,,,,
desa,11.12.03.2022,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.12.03.2023,,,,,,
desa,11.12.03.2024,,,,,,
desa,11.12.03.2025,,,,,,
desa,11.12.03.2026,,,,,,
desa,11.12.03.2027,,,,,,
desa,11.12.03.2029,,,,,,
desa,11.12.03.2030,,,,,,"perubahan nama dari Ujung Tanah menjadi Ujung Padang, Surat  Gubernur Aceh No 140/195 tgl 6 januari 2021,Surat Sesditjen Bina  Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
desa,11.12.03.2031,,,,,,"Pemekaran sebagian wil Desa Sejahtera, Perda No. 5/2015"
kecamatan,11.12.04,,,,,,
kecamatan,11.12.04,Susoh,,,29.0,,
desa,11.12.04.2001,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.12.04.2002,,,,,,
desa,11.12.04.2003,,,,,,
desa,11.12.04.2004,,,,,,
desa,11.12.04.2005,,,,,,
desa,11.12.04.2006,,,,,,
desa,11.12.04.2007,,,,,,
desa,11.12.04.2008,,,,,,
desa,11.12.04.2009,,,,,,
desa,11.12.04.2010,,,,,,
desa,11.12.04.2011,,,,,,
desa,11.12.04.2012,,,,,,
desa,11.12.04.2013,,,,,,
desa,11.12.04.2014,,,,,,
desa,11.12.04.2015,,,,,,
desa,11.12.04.2017,,,,,,
desa,11.12.04.2018,,,,,,
desa,11.12.04.2019,,,,,,
desa,11.12.04.2020,,,,,,Perbaikan nama sesuai Surat Bupati No. 146/1707/2015 Hal Mohon  koreksi kode dan data wilayah dalam Kab. Aceh Barat Daya
desa,11.12.04.2021,,,,,,
desa,11.12.04.2022,,,,,,
desa,11.12.04.2023,,,,,,
desa,11.12.04.2024,,,,,,
desa,11.12.04.2025,,,,,,
desa,11.12.04.2026,,,,,,
desa,11.12.04.2027,,,,,,
desa,11.12.04.2028,,,,,,
desa,11.12.04.2029,,,,,,"Pemekaran sebagian wil Desa Pulau Kayu, Perda No. 5/2015"
kecamatan,11.12.05,Kuala Batee,,,21.0,,
kecamatan,11.12.05,,,,,,
desa,11.12.05.2001,,,,,,
desa,11.12.05.2002,,,,,,
desa,11.12.05.2003,,,,,,
desa,11.12.05.2004,,,,,,Perbaikan nama sesuai Surat Bupati No. 146/1707/2015 Hal Mohon  koreksi kode dan data wilayah dalam Kab. Aceh Barat Daya
desa,11.12.05.2005,,,,,,
desa,11.12.05.2006,,,,,,Perbaikan nama sesuai Surat Bupati No. 146/1707/2015 Hal Mohon  koreksi kode dan data wilayah dalam Kab. Aceh Barat Daya
desa,11.12.05.2007,,,,,,
desa,11.12.05.2008,,,,,,
desa,11.12.05.2009,,,,,,
desa,11.12.05.2010,,,,,,
desa,11.12.05.2011,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.12.05.2012,,,,,,
desa,11.12.05.2013,,,,,,
desa,11.12.05.2014,,,,,,
desa,11.12.05.2015,,,,,,
desa,11.12.05.2016,,,,,,
desa,11.12.05.2017,,,,,,
desa,11.12.05.2018,,,,,,
desa,11.12.05.2020,,,,,,"Pemekaran sebagian wil Desa Krueng Batee, Perda No. 5/2015,  Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017"
desa,11.12.05.2021,,,,,,"Pemekaran sebagian wil Desa Blang Makmur, Perda No. 5/2015"
kecamatan,11.12.06,,,,,,
kecamatan,11.12.06,Babah Rot,,,14.0,,
desa,11.12.06.2001,,,,,,
desa,11.12.06.2002,,,,,,
desa,11.12.06.2003,,,,,,
desa,11.12.06.2004,,,,,,Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov  2018 hal penyampaian hasil validasi
desa,11.12.06.2005,,,,,,
desa,11.12.06.2006,,,,,,
desa,11.12.06.2007,,,,,,
desa,11.12.06.2008,,,,,,"Pemekaran sebagian wil Desa Pante Rakyat, Perda No. 5/2015"
desa,11.12.06.2009,,,,,,"Pemekaran sebagian wil Desa Pante Rakyat, Perda No. 5/2015"
desa,11.12.06.2010,,,,,,"Pemekaran sebagian wil Desa Pante Cermin, Perda No. 5/2015"
desa,11.12.06.2011,,,,,,"Pemekaran sebagian wil Desa Pante Cermin, Perda No. 5/2015"
desa,11.12.06.2012,,,,,,"Pemekaran sebagian wil Desa Pante Rakyat, Perda No. 5/2015"
desa,11.12.06.2013,,,,,,"Pemekaran sebagian wil Desa Pante Rakyat, Perda No. 5/2015"
desa,11.12.06.2014,,,,,,"Pemekaran sebagian wil Desa Alue Jeuruejak, Perda No. 5/2015"
kecamatan,11.12.07,,,,,,Qanun No. 4/2006
kecamatan,11.12.07,Setia,,,9.0,,Qanun No. 4/2006
desa,11.12.07.2001,,,,,,"Semula wil. Kec. Tangan-Tangan,"
desa,11.12.07.2002,,,,,,Semula wil. Kec. Tangan-Tangan
desa,11.12.07.2003,,,,,,Semula wil. Kec. Tangan-Tangan
desa,11.12.07.2004,,,,,,Semula wil. Kec. Tangan-Tangan. Perbaikan nama desa semula Ujong Tanoh menjadi Ujung Tanah  sesuai Qanun No. 5 Tahun 2015.
desa,11.12.07.2005,,,,,,Semula wil. Kec. Tangan-Tangan
desa,11.12.07.2007,,,,,,Semula wil. Kec. Tangan-Tangan
desa,11.12.07.2008,,,,,,"Pemekaran sebagian wil Desa IE Lhob, Perda No. 5/2015"
desa,11.12.07.2009,,,,,,"Pemekaran sebagian wil Desa Tangan-Tangan Cut, Perda No. 5/2015"
desa,11.12.07.2010,,,,,,"Pemekaran sebagian wil Desa Ujong Tanoh, Perda No. 5/2015"
kecamatan,11.12.08,,,,,,Qanun No. 4/2006
kecamatan,11.12.08,Jeumpa,,,12.0,,Qanun No. 4/2006
desa,11.12.08.2001,,,,,,Semula wil. Kec. Blang Pidie
desa,11.12.08.2002,,,,,,Semula wil. Kec. Blang Pidie
desa,11.12.08.2004,,,,,,Semula wil. Kec. Blang Pidie
desa,11.12.08.2005,,,,,,Semula wil. Kec. Blang Pidie
desa,11.12.08.2006,,,,,,Semula wil. Kec. Blang Pidie
desa,11.12.08.2007,,,,,,Semula wil. Kec. Blang Pidie
desa,11.12.08.2008,,,,,,Semula wil. Kec. Blang Pidie
desa,11.12.08.2009,,,,,,Semula wil. Kec. Blang Pidie
desa,11.12.08.2010,,,,,,Semula wil. Kec. Blang Pidie
desa,11.12.08.2011,,,,,,"Pemekaran sebagian wil Desa Kuta Jeumpa, Perda No. 5/2015"
desa,11.12.08.2012,,,,,,"Pemekaran sebagian wil Desa Alue Sungai Pinang, Perda No. 5/2015"
kecamatan,11.12.09,Lembah Sabil,,,14.0,,Qanun No. 5/2006
kecamatan,11.12.09,,,,,,Qanun No. 5/2006
desa,11.12.09.2001,,,,,,Semula wil. Kec. Manggeng
desa,11.12.09.2002,,,,,,Semula wil. Kec. Manggeng
desa,11.12.09.2003,,,,,,Semula wil. Kec. Manggeng
desa,11.12.09.2004,,,,,,Semula wil. Kec. Manggeng
desa,11.12.09.2005,,,,,,Semula wil. Kec. Manggeng
desa,11.12.09.2006,,,,,,Semula wil. Kec. Manggeng
desa,11.12.09.2007,,,,,,Semula wil. Kec. Manggeng
desa,11.12.09.2008,,,,,,Semula wil. Kec. Manggeng
desa,11.12.09.2009,,,,,,Semula wil. Kec. Manggeng
desa,11.12.09.2010,,,,,,"Semula wil Kec. Manggeng, Qanun No. 5/2006"
desa,11.12.09.2011,,,,,,"Semula wil Kec. Manggeng, Qanun No. 5/2006"
desa,11.12.09.2012,,,,,,"Semula wil Kec. Manggeng, Qanun No. 5/2006"
desa,11.12.09.2013,,,,,,"Pemekaran sebagian wil Desa Tokoh Kec. Manggeng, Perda No  5/2015"
desa,11.12.09.2014,,,,,,"Pemekaran sebagian wil Desa Meunasah Sukon, Perda No 5/2015"
kabupaten,11.13,KAB.,,KAB.,136.0,5541.285,Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
kabupaten,11.13,KAB. GAYO LUES,,KAB. GAYO LUES,136.0,5541.0,Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.  B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022.
kecamatan,11.13.01,,,KAB.,20.0,,
kecamatan,11.13.01,Blangkejeren,,KAB. GAYO LUES,20.0,,
desa,11.13.01.2001,,,KAB.,1.0,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
desa,11.13.01.2002,,,KAB.,2.0,,
desa,11.13.01.2003,,,KAB.,3.0,,
desa,11.13.01.2004,,,KAB.,4.0,,
desa,11.13.01.2005,,,KAB.,5.0,,
desa,11.13.01.2007,,,KAB.,6.0,,
desa,11.13.01.2008,,,KAB.,7.0,,
desa,11.13.01.2011,,,KAB.,8.0,,
desa,11.13.01.2014,,,KAB.,9.0,,
desa,11.13.01.2016,,,KAB.,10.0,,
desa,11.13.01.2017,,,KAB.,11.0,,
desa,11.13.01.2018,,,KAB.,12.0,,
desa,11.13.01.2019,,,KAB.,13.0,,
desa,11.13.01.2021,,,KAB.,14.0,,
desa,11.13.01.2022,,,KAB.,15.0,,
desa,11.13.01.2027,,,KAB.,16.0,,"Perbaikan nama desa semula Agusan menjadi Agusen, sesuai:"
desa,11.13.01.2031,,,,,,
desa,11.13.01.2032,,,,,,
desa,11.13.01.2033,,,,,,Qanun No. 2/2007
desa,11.13.01.2034,,,,,,Qanun No. 2/2007
kecamatan,11.13.02,,,,,,
kecamatan,11.13.02,Kutapanjang,,KAB. GAYO LUES,12.0,,
desa,11.13.02.2002,,,,,,
desa,11.13.02.2004,,,,,,
desa,11.13.02.2005,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.13.02.2006,,,,,,
desa,11.13.02.2008,,,,,,
desa,11.13.02.2010,,,,,,
desa,11.13.02.2011,,,,,,
desa,11.13.02.2014,,,,,,
desa,11.13.02.2015,,,,,,
desa,11.13.02.2016,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.13.02.2020,,,,,,Qanun No. 2/2007
desa,11.13.02.2021,,,,,,Qanun No. 2/2007
kecamatan,11.13.03,Rikit Gaib,,KAB. GAYO LUES,13.0,,
kecamatan,11.13.03,,,,,,
desa,11.13.03.2001,,,,,,
desa,11.13.03.2002,,,,,,
desa,11.13.03.2003,,,,,,
desa,11.13.03.2005,,,,,,
desa,11.13.03.2006,,,,,,
desa,11.13.03.2008,,,,,,
desa,11.13.03.2011,,,,,,
desa,11.13.03.2012,,,,,,
desa,11.13.03.2013,,,,,,
desa,11.13.03.2014,,,,,,
desa,11.13.03.2016,,,,,,Qanun No. 2/2007
desa,11.13.03.2017,,,,,,Qanun No. 2/2007
desa,11.13.03.2018,,,,,,Qanun No. 2/2007
kecamatan,11.13.04,,,,,,
kecamatan,11.13.04,Terangun,,KAB. GAYO LUES,23.0,,
desa,11.13.04.2001,,,,,,
desa,11.13.04.2002,,,,,,
desa,11.13.04.2003,,,,,,
desa,11.13.04.2006,,,,,,
desa,11.13.04.2007,,,,,,
desa,11.13.04.2008,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.13.04.2010,,,,,,Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17  Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21  Juni 2017
desa,11.13.04.2011,,,,,,
desa,11.13.04.2012,,,,,,
desa,11.13.04.2013,,,,,,Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni  2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh
desa,11.13.04.2014,,,,,,
desa,11.13.04.2015,,,,,,
desa,11.13.04.2016,,,,,,
desa,11.13.04.2017,,,,,,
desa,11.13.04.2018,,,,,,
desa,11.13.04.2020,,,,,,
desa,11.13.04.2023,,,,,,Qanun No. 2/2007
desa,11.13.04.2024,,,,,,Qanun No. 2/2007
desa,11.13.04.2025,,,,,,Qanun No. 2/2007
